"session","created","modified","ended","expired","respondentID","knowledgeFuelGas","knowledgeFuelElec","knowledgeSub","householdVehicles","currentVehType","currentVehTypeOther","parkingHousehold","parkingHouseholdOther","neighborEV","considerPHEV","considerBEV","yearOfBirth","gender","genderOther","ethnicity","ethnicityOther","education","work","housingType","housingTypeOther","housingOwner","housingOwnerOther","householdSize","income","political","politicalOther","covidEmployment","feedback"
"0fMS5lbaUqdt85Vb824N-ZPRq04h81L_MyKEKjCSFqMKBSqqL8ERA3V7zR56VUz8","2021-08-29 20:03:41","2021-08-29 20:05:31","2021-08-29 20:05:31","","2757","hev, phev","phev, bev","not_sure","1","Gasoline","","SFH","","2","probablyYes","maybe","1985","female","","white","","degree_ms","employed_over40","detached","","own","","5 or more","inc_75to100","liberal","","yes",""
"_Bsh2XnRobM9oMQPv9pxXdmrKXwAuqC9WPSyiEKaacB5CLSteyzHLmMiIilC_gFQ","2021-08-29 20:06:10","2021-08-29 20:09:04","2021-08-29 20:09:04","","6597","hev, phev","phev, bev","not_sure","1","Gasoline","","driveway","","3","probablyYes","probablyYes","1971","male","","white","","hs","disabled","detached","","own","","2","under25","prefer_not_say","","no","Easy and fast survey to complete."
"z6Lxxv9joMahQunEgP-ve8XjXHg07IuK7CbBmU75jyb94IIW0Styp7XQfmttqhxJ","2021-08-29 20:06:33","2021-08-29 20:07:57","2021-08-29 20:07:57","","2722","hev","hev, phev, bev","not_sure","2","Gasoline","","driveway","","3","maybe","maybe","1966","female","","white","","college_some","not_employed_not_looking","detached","","own","","2","inc_75to100","conservative","","no",""
"qR8B2X-Rpk_CDS5hfPKhZu5BMXhxJVjge-KClQSW8uQAp74GlTNj6KyLGBOFbhsq","2021-08-29 20:09:39","2021-08-29 20:11:49","2021-08-29 20:11:49","","2027","hev","hev, phev","5000","3","Gasoline, Hybrid","","driveway","","2","definitelyNot","probablyNot","1955","female","","white","","degree_bs","retired","detached","","own","","3","inc_75to100","very_conservative","","no",""
"SA00q0BhE4L5W7V3Ojjv_5DrAKTXF048vAjHN0jDv2ZaC348fVLeN-0xuRSG5RI2","2021-08-29 20:17:12","2021-08-29 20:18:54","2021-08-29 20:18:54","","7487","phev","","not_sure","2","Gasoline","","shared_garage","","1","maybe","maybe","1974","female","","white","","hs","employed_under40","detached","","own","","3","under25","very_conservative","","no",""
"LE8NPqOYWq253RyJG7siwdpwQ8K-2BNlcNGRwS4Alpr7147QsgHqk5AmqWAKz7kv","2021-08-29 20:18:43","2021-08-29 20:22:03","2021-08-29 20:22:03","","5882","hev","phev, bev","2500","3","Gasoline","","driveway","","2","probablyYes","maybe","1955","female","","white","","college_some","employed_under40","detached","","own","","5 or more","inc_50to75","conservative","","yes","i liked it the format was different than most surveys"
"szBQy3fEScmPp8WVZoPITR9zUanYMVgVvNjWdzLgvcfN_x_QnbXfASJkAZqC0555","2021-08-29 20:21:00","2021-08-29 20:24:47","2021-08-29 20:24:47","","245","hev, phev","phev, bev","not_sure","1","Gasoline","","SFH","","1","definitelyYes","probablyYes","1947","male","","white","","hs","retired","detached","","own","","4","inc_35to50","conservative","","no","I really enjoyed the survey I think it is great the way it is, Thank you!"
"JHzGbGKNh4ujDcX2KLoz0tNk4AYXUJ3EkV4REUXzfOuuymvJFJkUcD4Z8ciLxL5M","2021-08-29 20:21:59","2021-08-29 20:23:46","2021-08-29 20:23:46","","9940","","phev, bev","not_sure","1","Gasoline","","street","","2","probablyNot","probablyNot","1958","male","","white","","college_some","employed_over40","apartment","","rent","","1","inc_50to75","very_conservative","","no",""
"rwKhOuB1SZpEhhxOxi3a3Js-aYX5P97c-hwolP6siE9BoP3fKCtgzNeqYHydFILp","2021-08-29 20:26:23","2021-08-29 20:28:10","2021-08-29 20:28:10","","289","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","shared_lot","","3","maybe","maybe","1989","male","","white","","hs","employed_under40","apartment","","rent","","2","inc_50to75","liberal","","yes",""
"8nPidCCzdoeA1v9ERwZ-sYuVo9AeNSOdDUgK9oljJlWp1xfkSqjgC_6lm0RLmHFu","2021-08-29 20:28:32","2021-08-29 20:31:05","2021-08-29 20:31:05","","9118","hev","phev","not_sure","1","Gasoline","","shared_lot","","2","maybe","definitelyNot","1981","female","","white","","college_some","employed_over40","apartment","","rent","","2","inc_35to50","moderate","","no",""
"d_3VGaC5ONUA7_nK7bbuerEr2ZBSCdhCRFt3RPeS-zIKcEkWMDVSeZdZTDUBSoMP","2021-08-29 20:30:08","2021-08-29 20:32:45","2021-08-29 20:32:45","","790","hev, phev, bev","hev, phev, bev","not_sure","4","Gasoline","","shared_lot","","3","probablyNot","definitelyNot","1947","male","","","","degree_ms","retired","apartment","","rent","","2","inc_50to75","liberal","","no",""
"v4yci9aIZL1jrF4qq0XDK4YLBhWkOq7LzC85-YBFrB0qPu09EjMYJm_A-44h0Ejv","2021-08-29 20:32:57","2021-08-29 20:35:18","2021-08-29 20:35:18","","5319","hev","phev","2500","1","Gasoline","","shared_lot","","3","definitelyYes","definitelyYes","1997","other","","black","","no_hs","not_employed_yes_looking","condo","","rent","","2","inc_25to35","moderate","","yes",""
"5XBx-vEoEXgUiHJquus4qekRWr9Shx5bztcyujaGlzuewPjOc4JStlwpX-0JKPDa","2021-08-29 20:36:45","2021-08-29 20:39:22","2021-08-29 20:39:22","","8776","hev","bev","not_sure","1","Gasoline","","street","","2","probablyYes","definitelyYes","1951","male","","white","","degree_bs","not_employed_yes_looking","apartment","","rent","","1","under25","liberal","","yes",""
"GyKyTaSq7v1qR66CVCOGo1KT6B53iMS_piugcjFs2KNQvuU9EgGqHbp4ErVW3YCB","2021-08-29 20:37:04","2021-08-29 20:38:37","2021-08-29 20:38:37","","5433","hev","phev","not_sure","1","Gasoline","","driveway","","2","probablyYes","probablyYes","1987","female","","black","","degree_associate","employed_over40","townhome","","own","","4","inc_50to75","very_liberal","","yes",""
"fB1hoJI68Ew8sycr3wjQo4RCU8zckL4gEUU3mAgtVTk8jJC4djOgpopUXOdGw1p5","2021-08-29 20:38:10","2021-08-29 20:40:59","2021-08-29 20:40:59","","5405","hev","phev, bev","not_sure","2","Gasoline","","SFH","","3","maybe","maybe","1941","male","","white","","college_some","retired","detached","","own","","2","inc_75to100","conservative","","no",""
"VjkUB1Sd1axPpF6ZqbnzP8yUoN-UocGJvGAIM9KkxvfoJLb4gKOxjZGXFT0OD45w","2021-08-29 20:38:30","2021-08-29 20:40:13","2021-08-29 20:40:13","","594","","","5000","1","Gasoline","","SFH, shared_garage","","3","maybe","maybe","1984","female","","black","","hs","employed_over40","condo","","rent","","2","inc_50to75","moderate","","no",""
"ZFf6aWDZL2rLx6wWzLOFa9hqLBm6ug21EUKqXm2rGQjEmPs5m8HerBpMmKCfiU5o","2021-08-29 20:41:22","2021-08-29 20:45:49","2021-08-29 20:45:49","","3842","hev, phev","phev, bev","7500","2","Gasoline, Hybrid","","SFH","","1","probablyYes","probablyNot","1972","male","","white","","degree_bs","employed_over40","detached","","own","","2","inc_250to300","liberal","","no",""
"GuI4Naz2o4ha97gGOFgBI8hUd0JWyr4WUCSPgmcUnqs6owZ2umzJDNIs-2lFdKRw","2021-08-29 20:43:05","2021-08-29 20:45:01","2021-08-29 20:45:01","","8766","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","driveway, SFH","","2","probablyNot","definitelyNot","1990","female","","white","","college_some","not_employed_not_looking","detached","","rent","","5 or more","inc_25to35","moderate","","no",""
"ZlnZc-nEwTVz8uHrKRmixkq3l37dgqj4HkO9L15g6tPwMewDpiHiYTNKPszCl89z","2021-08-29 20:43:52","2021-08-29 20:45:55","2021-08-29 20:45:55","","9924","hev","hev, phev, bev","1000","0","","","driveway","","1","definitelyYes","definitelyYes","1974","female","","white","","hs","student","detached","","rent","","2","under25","conservative","","no",""
"0XgwcG1KEwLm4ryjk5HFTSOEWlBGjHjifrYSoGbHYKaRgM_yUivCAD8o250V4YAI","2021-08-29 20:44:05","2021-08-29 20:45:38","2021-08-29 20:45:38","","4999","hev","hev, phev, bev","2500","1","Gasoline","","driveway, SFH","","3","probablyNot","probablyNot","1958","female","","white","","hs","disabled","detached","","own","","2","inc_25to35","conservative","","no",""
"XrXDxlyHTVjtndySoMy8eVSTApvSf7iq9-EUKjOPR4JYkZVFh1Hcm1zEzDbmcxgg","2021-08-29 20:44:35","2021-08-29 20:47:25","2021-08-29 20:47:25","","9829","hev, phev","phev, bev","not_sure","1","Gasoline","","driveway, SFH","","2","probablyNot","definitelyNot","1956","male","","white","","degree_bs","employed_over40","detached","","own","","2","prefer_not_say","conservative","","no",""
"Pe2ayUwUJbEY9sFJJ-kyyYH_Ir0i3YXB1WMqhFCkbxw0hnzcMMfrKuiHUVslD2B9","2021-08-29 20:52:34","2021-08-29 20:54:31","2021-08-29 20:54:31","","1635","hev","phev, bev","not_sure","2","Gasoline","","driveway","","2","probablyYes","probablyYes","1961","female","","white","","hs","retired","townhome","","own","","2","inc_75to100","liberal","","no",""
"1RQazA08qEIV16OuT_x4NfIoKcxwgPy_mA5yoXNpl3EfNbRjQVtXnK5AR9-HPj1N","2021-08-29 20:57:06","2021-08-29 20:59:26","2021-08-29 20:59:26","","2080","hev","phev","7500","4","Gasoline","","driveway","","3","probablyYes","maybe","1961","female","","white","","degree_associate","employed_over40","townhome","","rent","","3","inc_50to75","moderate","","no","I loved this easy to use survey! Just wonderful!!!"
"r8ygGaQDu976qU2icZmv_0VaPRBXTWxjKhPvGd_wlgDc2nREZVtqfpncJafhYOIf","2021-08-29 20:57:48","2021-08-29 20:59:08","2021-08-29 20:59:08","","3519","hev","hev, phev, bev","5000","2","Gasoline","","driveway, SFH","","1","maybe","maybe","1951","female","","white","","degree_md","employed_under40","detached","","own","","3","inc_100to150","moderate","","yes",""
"SRsEI7D8Zgf91An0LczcotudM1ieZ2kasGNv4wIb8joNvTKcfVgMsPXZcvDX83jq","2021-08-29 20:59:36","2021-08-29 21:01:42","2021-08-29 21:01:42","","8832","hev","phev, bev","not_sure","2","Gasoline","","SFH","","2","definitelyNot","definitelyNot","1955","female","","white","","degree_bs","retired","detached","","own","","2","inc_75to100","conservative","","no","Interesting survey."
"ksmjeTmK24pkDssWYXLtBkU-r3XQWEokbVyxHxEdjx2Vtotjt3t74ZdYHqZeXl3F","2021-08-29 21:00:28","2021-08-29 21:02:39","2021-08-29 21:02:39","","5293","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","probablyNot","probablyNot","1939","female","","white","","degree_bs","retired","detached","","own","","1","inc_25to35","very_conservative","","no",""
"nK7pne_X4qDLZor6VXlX2-tVR4oCMPG8nDgMBLCFJX7DQKwT0OlbloPcjp6jf8Bn","2021-08-29 21:09:09","2021-08-29 21:10:49","2021-08-29 21:10:49","","9228","hev, phev","phev, bev","not_sure","1","Gasoline","","driveway","","2","definitelyYes","definitelyYes","1985","male","","hispanic","","degree_bs","employed_over40","detached","","own","","2","inc_50to75","moderate","","no",""
"gDuKBEjTut2-1TIVYQXtn-ULePPeH5rbv0I3TsWMowXd4j2mpfgC9QIViut-apoB","2021-08-29 21:10:13","2021-08-29 21:12:34","2021-08-29 21:12:34","","3161","hev, phev","phev, bev","not_sure","2","Gasoline","","driveway","","2","probablyNot","definitelyNot","1954","male","","white","","degree_associate","retired","detached","","own","","1","inc_25to35","conservative","","no",""
"RJQU_QYgCorfgZXLE4-W8PM1zdhBwanjjFxT4PBWI1YxU6128n-BH-MHsx0rztTS","2021-08-29 21:11:03","2021-08-29 21:13:38","2021-08-29 21:13:38","","6533","hev","phev, bev","not_sure","2","Gasoline, Hybrid","","SFH","","1","maybe","probablyNot","1964","male","","white","","degree_bs","employed_over40","detached","","own","","2","inc_150to200","conservative","","no",""
"aWvR2hgCAf_jZ7hHux7Fb8rGpA_rEvvzd-6NrP9Qw1iAhLo8voyX-AoggwYjRr5z","2021-08-29 21:14:36","2021-08-29 21:16:35","2021-08-29 21:16:35","","6896","hev, phev","phev, bev","not_sure","2","Gasoline","Diesel","driveway, SFH","","1","maybe","maybe","1956","female","","white, hispanic","","degree_bs","employed_over40","detached","","own","","3","inc_150to200","moderate","","no",""
"Y1IdyfKTpPyetktNtvKwafJqbTY8ww9EJg4igb4x1CnahNdjVsln5yCwOHCEK_Pr","2021-08-29 21:17:29","2021-08-29 21:19:37","2021-08-29 21:19:37","","7246","hev","hev","10000","5","Hybrid","","SFH","","1","definitelyYes","definitelyYes","2001","female","","black","","hs","student","apartment","","rent","","1","inc_25to35","very_conservative","","yes","This was amazing "
"5qkX6SD1Bw7gEPQk9aAOJbPgScVJKTW1ZI0FPs7aaU5-DdnnGY4BK0KhCBw4UiZ8","2021-08-29 21:18:15","2021-08-29 21:19:59","2021-08-29 21:19:59","","4971","hev","phev, bev","not_sure","3","Gasoline","","driveway, SFH","","2","probablyYes","definitelyNot","1953","female","","white","","degree_phd","employed_over40","detached","","own","","2","inc_100to150","conservative","","yes",""
"4gXjZsU-Vbai14mkhT4zvoNobAZp1EO-7VMvSh0iomU2xKhC7FNldMAnB4C7y5bk","2021-08-29 21:19:35","2021-08-29 21:21:49","2021-08-29 21:21:49","","2209","hev, phev","phev","not_sure","1","Gasoline","","shared_garage","","2","definitelyYes","definitelyYes","1942","male","","white","","degree_bs","retired","townhome","","own","","1","inc_25to35","very_liberal","","no",""
"ISXWs7vpj-RAArpWDKViYUIFIE0DgSCBhQSA_P6cooGd9By6CjwSmUnWS7x3tdQE","2021-08-29 21:25:25","2021-08-29 21:27:02","2021-08-29 21:27:02","","6367","hev, phev","phev, bev","not_sure","2","Gasoline","","SFH","","2","maybe","probablyNot","1968","male","","white","","vocational","employed_over40","detached","","own","","2","inc_100to150","moderate","","no",""
"Yv7ARURmhHEKI7YTFl7kFKE2txPvZavbtjmpDe_6dBcZlYFuACdIGs8vrMwgVoib","2021-08-29 21:27:47","2021-08-29 21:30:03","2021-08-29 21:30:03","","1925","hev","phev, bev","not_sure","2","Gasoline","","driveway","","3","probablyNot","probablyNot","1956","female","","white","","degree_bs","not_employed_not_looking","detached","","own","","2","inc_35to50","very_conservative","","no",""
"VTML7tyj3IjbSCRL0h9vQG2dcS9-M0Zr51rImxLAJ_Msnl27IpSiQQwYWE-zlGRd","2021-08-29 21:31:13","2021-08-29 21:33:10","2021-08-29 21:33:10","","169","hev","bev","7500","3","Gasoline, Electric","","SFH","","3","probablyNot","probablyNot","2002","female","","black","","degree_md","student","mobile","","own","","1","inc_35to50","very_conservative","","yes","Can't think of anything "
"4AEm9HSFNTo6hpYVizao5JsGg_GWIYewGkh73KlBMRlvcG_eJxxWTsWT05g8JWoB","2021-08-29 21:31:51","2021-08-29 21:33:15","2021-08-29 21:33:16","","1684","hev, bev","phev","7500","2","Hybrid, Plug-In Hybrid","","street, driveway, SFH","","1","maybe","probablyYes","2000","male","","white","","degree_associate","student","detached","","own","","1","inc_50to75","moderate","","no","I think this survey was very informing. Keep up the good work! And thank you for the reward. "
"oinFdX_D1eUaZZZk2avmShEI-2AKDqknXzQaYqqwB21Kh1zc59ktv2XiVCV7MT6N","2021-08-29 21:32:20","2021-08-29 21:36:07","2021-08-29 21:36:07","","8185","hev","hev, phev, bev","7500","3","Gasoline","","driveway","","2","maybe","maybe","1957","female","","white","","hs","retired","mobile","","own","","2","inc_25to35","very_conservative","","no","none"
"XUAlWfmw_0iufzuzvwNZCIdZfbMatkmTNYGw33PKFq9gJseys0GJ9WLFqwAmBmUu","2021-08-29 21:32:58","2021-08-29 21:38:37","2021-08-29 21:38:37","","4649","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","definitelyYes","definitelyYes","1965","male","","white","","degree_phd","not_employed_yes_looking","townhome","","own","","3","inc_100to150","liberal","","yes",""
"d1cOsI_F7ZmOOqVRAu1AV99stvPTeTpheJFpoce1__EF-4dDHpFHexSWynoYCTlX","2021-08-29 21:33:07","2021-08-29 21:35:26","2021-08-29 21:35:26","","5206","hev, phev","phev, bev","not_sure","2","Gasoline","","SFH","","2","probablyNot","probablyNot","1952","male","","white","","hs","retired","detached","","own","","2","inc_35to50","very_conservative","","no",""
"8FGVKvXnH2egpV-ZOY38BCOGcfD0Q7VQ1rJ27-aeACOpR1XJUCf2GcdIAQKUKBKK","2021-08-29 21:33:31","2021-08-29 21:35:01","2021-08-29 21:35:01","","8665","hev","phev","7500","5","Gasoline","","driveway","","3","maybe","maybe","1980","female","","black, white","","hs","employed_under40","detached","","rent","","3","inc_35to50","very_liberal","","no",""
"vn2y4a8m1HlJ6zMHvgaZnFA-b_-GE9_2clorcDEtGiX8fAKv-akfXwiiLkcmU69w","2021-08-29 21:34:19","2021-08-29 21:36:50","2021-08-29 21:36:50","","31","hev","phev","not_sure","1","Gasoline","","","back yard, locked gate","3","probablyNot","definitelyNot","1949","male","","white","","degree_bs","retired","detached","","own","","2","inc_50to75","conservative","","no",""
"HrNAYqzN2N749F-1Af87H7BC4hzKaWjOSGbPnmCh0K6FfPDyXqpjkk9QBMmkgoed","2021-08-29 21:34:56","2021-08-29 21:37:28","2021-08-29 21:37:28","","2014","hev","phev","not_sure","1","Gasoline","","SFH","","1","probablyYes","probablyYes","1978","male","","white","","degree_bs","employed_over40","detached","","own","","5 or more","inc_150to200","liberal","","no","No, thank you"
"WcdELsrbVCnqBGrT2kOtDmOeAGNNaUk-pEf6GE0xF69xZOUL4H-QxaX9cLUyXtQ_","2021-08-29 21:36:10","2021-08-29 21:38:22","2021-08-29 21:38:22","","8753","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","shared_lot","","2","definitelyNot","definitelyNot","1951","male","","white","","degree_bs","retired","apartment","","rent","","1","under25","conservative","","no",""
"TwLLnYNqdcBNOu2JWKkNhNTKg9iieI4XnfczV5Fwq3Djr4yFlu4zxzh97qrfJFRK","2021-08-29 21:37:16","2021-08-29 21:38:35","2021-08-29 21:38:35","","1432","hev","phev, bev","not_sure","1","Gasoline","","SFH","","2","probablyYes","definitelyYes","1982","male","","asian","","degree_bs","employed_over40","detached","","own","","1","inc_35to50","liberal","","no",""
"UqUUc2mgtQkndikLnmG_hSdaTq7tAGczSu5A8MIgpkxNBWWWxqkOoJG9-p-Qszgm","2021-08-29 21:38:23","2021-08-29 21:41:09","2021-08-29 21:41:09","","8482","","","not_sure","1","Gasoline","","street","","3","maybe","maybe","2000","female","","black, hispanic","","hs","employed_over40","apartment","","rent","","1","inc_35to50","moderate","","no",""
"ALqfLcXl95_5jxtbEjyVOHHxTgeTAGPUXGyi9ep6ISObLV-KaGOuZrd24iNQTine","2021-08-29 21:38:26","2021-08-29 21:40:32","2021-08-29 21:40:32","","3620","hev, phev","phev, bev","7500","2","Gasoline, Electric","","SFH","","2","maybe","probablyYes","1971","male","","white","","college_some","retired","detached","","own","","2","inc_50to75","conservative","","no",""
"Yg6cL5Lx5341pUyfqiKkQjTFhUKEMzTqBlNEHv37njqUc8omwkxbf9IXD9cZ9IEq","2021-08-29 21:44:09","2021-08-29 21:45:53","2021-08-29 21:45:53","","7943","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","definitelyNot","definitelyNot","1951","female","","white","","degree_bs","retired","apartment","","rent","","1","under25","very_conservative","","no",""
"fTpqueVJdiXG4DW_n2Gx-Xe3Ie2d-uOuKjnLR4WAdRpVjW9FUHAyZn6pSmRai1iq","2021-08-29 21:47:43","2021-08-29 21:48:40","2021-08-29 21:48:40","","1307","hev","phev","not_sure","1","Gasoline","","street, driveway, SFH","","2","probablyYes","probablyYes","1990","male","","white","","degree_bs","employed_over40","detached","","own","","2","inc_50to75","liberal","","no",""
"OI9a7Tf4ZXq36HEeVy6PHxl8RFbATjhx-TWLz8x9oALSmWGpNoaDuiyfx45-l7eh","2021-08-29 21:51:42","2021-08-29 21:54:11","2021-08-29 21:54:11","","5248","hev","phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","maybe","1948","female","","hispanic","","degree_bs","retired","condo","","own","","1","inc_50to75","moderate","","no",""
"5wQ2nWe7fOMakVPCKHCRQdCWZeQgGeCayYN-tvpoQIppURBbFn5ExJZ5P58mPPnb","2021-08-29 21:55:50","2021-08-29 21:58:06","2021-08-29 21:58:06","","4762","hev, phev","phev, bev","7500","2","Gasoline","","SFH","","2","probablyNot","definitelyNot","1953","male","","white","","degree_associate","retired","detached","","own","","2","inc_75to100","moderate","","no",""
"pQlBxG47tFZ_JBhX56NGxZjZfa0rDCodE5q641KzKBteYR_8mZgtmgMobKUZQ3Vj","2021-08-29 21:55:53","2021-08-29 21:57:29","2021-08-29 21:57:29","","2411","hev","phev","not_sure","1","Gasoline","","driveway","","3","maybe","maybe","1976","male","","black","","college_some","not_employed_yes_looking","detached","","prefer_not_say","","2","under25","moderate","","no",""
"xJv6ApGjhldOj8l6KJ338cEf799h0nGk5mji_9vN4rJQMA5_j_nS13KVFqw3Ifbl","2021-08-29 21:56:30","2021-08-29 21:57:45","2021-08-29 21:57:45","","1501","hev","phev","5000","2","Plug-In Hybrid","","shared_lot","","2","definitelyNot","probablyNot","2003","female","","white","","hs","student","apartment","","rent","","1","inc_75to100","very_liberal","","no","queen shit"
"dFE1jg6xk-o1nZCRkqP1zWrrZ-0_CX0MhCTbOiNQKjrx5LSO7qqlwJfBBYdFc3Zs","2021-08-29 22:00:03","2021-08-29 22:01:30","2021-08-29 22:01:30","","4877","hev","phev, bev","not_sure","2","Gasoline","","driveway","","2","definitelyYes","definitelyYes","1978","female","","white","","hs","employed_over40","detached","","own","","5 or more","inc_50to75","very_liberal","","no",""
