"session","created","modified","ended","expired","respondentID","knowledgeFuelGas","knowledgeFuelElec","knowledgeSub","householdVehicles","currentVehType","currentVehTypeOther","parkingHousehold","parkingHouseholdOther","neighborEV","considerPHEV","considerBEV","yearOfBirth","gender","genderOther","ethnicity","ethnicityOther","education","work","housingType","housingTypeOther","housingOwner","housingOwnerOther","householdSize","political","politicalOther","covidEmployment","feedback"
"GENg0zMu9x9Gbxvi4fJOXUzyEYx_xPHeWW9W2yYBHVfQ4Xp5ZAOy9_bAwbQJ7YSN","2021-11-07 07:18:34","2021-11-07 07:20:45","2021-11-07 07:20:45","","6576","hev","hev","not_sure","1","Gasoline","","SFH","","1","probablyYes","probablyNot","1953","male","","white","","college_some","retired","detached","","own","","2","very_conservative","","no","nothing to add at this moment."
"zqv1EYnc70aITp1_mEwx0V_PD31mYU4oPNqZcpchtQAEjfSwTvgkK03dubMJ8qvX","2021-11-07 07:49:24","2021-11-07 07:50:41","2021-11-07 07:50:41","","5387","phev","phev","2500","6","","","driveway","","1","maybe","probablyNot","1992","male","","black","","hs","not_employed_yes_looking","apartment","","rent","","1","moderate","","no","It's good"
"Vsb3ddE_whju93qxjKp62Uf1_loB7Vykc8R4bfcdtciMc0qzHk4pe1Z5kBq5rBtG","2021-11-07 08:23:32","2021-11-07 08:25:15","2021-11-07 08:25:15","","3347","hev","phev","not_sure","1","Gasoline","","shared_lot","","2","definitelyNot","definitelyNot","1989","female","","black","","degree_associate","employed_under40","apartment","","rent","","4","moderate","","yes",""
"N9WE35c6DJxCBonPzuTE7yTnuzBa_0rfqzn3Kejlxh_SiSxjeId5KzLSvaEWqSCY","2021-11-07 09:54:25","2021-11-07 09:55:54","2021-11-07 09:55:54","","2796","hev","phev","not_sure","1","Gasoline","","SFH, shared_garage","","3","definitelyNot","definitelyNot","1979","female","","white","","hs","not_employed_not_looking","detached","","rent","","4","prefer_not_say","","no",""
"EZw7D4yty_z-IQwtiPLe_zSlJ50EWzP7EsEpnpQiCBUwwLz-2rK6P15D3x_6n5iu","2021-11-07 10:37:10","2021-11-07 10:40:36","2021-11-07 10:40:36","","8813","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","3","definitelyNot","definitelyNot","1942","male","","white","","vocational","disabled","prefer_not_say","","own","","1","very_conservative","","no",""
"fGP40ncJIABKHK5XCBwNrqi8gIRf9AEX7IWO06icTF_jd7n5g4M9l18N_YrdoVEY","2021-11-07 10:45:59","2021-11-07 10:48:12","2021-11-07 10:48:12","","8340","hev","phev","2500","2","Gasoline","","driveway","","1","definitelyYes","probablyYes","1986","female","","white","","college_some","employed_under40","condo","","rent","","4","moderate","","yes",""
"Kl_3E_fuSsV_9YYVLwLwyUeXzBB3fEzw1EqBJnZORb0SbMdHujY4usT4zeu3UppC","2021-11-07 12:28:28","2021-11-07 12:31:15","2021-11-07 12:31:15","","9545","hev","hev, phev, bev","7500","3","Gasoline","","driveway","","2","definitelyYes","definitelyYes","1984","female","Buy","white","","college_some","employed_under40","condo","","rent","","3","very_conservative","","yes","Alright "
"Y9CDWQDTwzlcX8PItEcOFyE1qZmNWvPpA-4bXg07Sr1BTeYzBLb9wwakIXuJrJmI","2021-11-07 12:41:55","2021-11-07 12:43:20","2021-11-07 12:43:20","","6737","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","3","maybe","maybe","1954","female","","white","","hs","retired","apartment","","rent","","1","conservative","","no",""
"RBSqi1AcFaaAOr5IhxNjH1vwh3PzCm1qRD1xXKcFY2Qc8dXB6Bu8Zi3ohtIO50CM","2021-11-07 12:48:43","2021-11-07 12:51:11","2021-11-07 12:51:11","","4736","hev","phev, bev","not_sure","1","Gasoline","","SFH","","2","probablyYes","probablyYes","1950","female","","white","","college_some","retired","condo","","own","","2","very_conservative","","no","Fun survey "
"RaU9RnHjmiMRf8i4rMbn8YnjQeUem7h9yZNWG-63gafxPRuQ9IOili2FKncg7wvb","2021-11-07 13:43:34","2021-11-07 13:44:19","2021-11-07 13:44:19","","4809","hev","","1000","0","","","","","1","definitelyNot","probablyNot","1993","male","","white","","no_hs","student","detached","","own","","1","conservative","","yes",""
"p7G5yByFd4TTRrfnenNvwZYnj_YTE3KgAMNXq5F-sp0EC5njmnBGFlOxuluKI67k","2021-11-07 13:57:34","2021-11-07 13:59:13","2021-11-07 13:59:13","","3851","hev","phev, bev","not_sure","2","Gasoline","","driveway, SFH","","3","maybe","maybe","1961","female","","white","","hs","employed_over40","detached","","own","","2","moderate","","no","good survey"
"E-nowQA0aqAcmdGpxmM_cahQKjm-sdZHOsYxn5YEmlYxUIixrBO4NFTNHWmencbL","2021-11-07 14:04:59","2021-11-07 14:06:58","2021-11-07 14:06:58","","8289","hev","hev, phev, bev","not_sure","1","Gasoline","","SFH","","2","probablyNot","definitelyNot","1952","female","","white","","degree_associate","not_employed_yes_looking","detached","","own","","1","moderate","","yes",""
"vY4r4M1Uciwl5T0LARK8nu_X73yKP2jfrhoG6zBvzvLyxI7mM6wliHDeciwUvY3W","2021-11-07 14:39:24","2021-11-07 14:50:27","2021-11-07 14:50:27","","1108","hev","phev, bev","2500","1","Gasoline","","driveway","","2","probablyNot","definitelyNot","1985","female","","white","","degree_associate","not_employed_not_looking","mobile","","rent","","5 or more","moderate","","no",""
"WtcPux6qgT33wt0Lgynijc2r2OA9nwngGtBMydp50RFCW1fvs5_iTOBlCnh1juJl","2021-11-07 14:45:00","2021-11-07 14:47:47","2021-11-07 14:47:47","","7221","hev","phev","not_sure","1","Gasoline","","SFH","","3","maybe","maybe","1950","female","","white","","hs","retired","detached","","own","","2","moderate","","no",""
"EsGY-oWwcjCFMsBfflpMbjxhc9yXDaeB5F5cgu9GxgjJoZ6tngP2cDao47XyTthu","2021-11-07 14:52:24","2021-11-07 14:54:31","2021-11-07 14:54:31","","7881","hev, phev","phev, bev","not_sure","2","Gasoline","","driveway, SFH","","2","probablyNot","probablyNot","1953","female","","white","","degree_bs","not_employed_not_looking","detached","","own","","2","conservative","","no",""
"MqcpcMqkTkrEyPK_keZ2IYRLTOdVWYmlEWkUJq5LRwE4nSTXBRZbejFVwjm21Z4e","2021-11-07 15:09:51","2021-11-07 15:11:38","2021-11-07 15:11:38","","2654","hev","hev","not_sure","2","Gasoline","","driveway, SFH","","3","probablyNot","definitelyNot","1954","female","","white","","degree_bs","retired","detached","","own","","1","liberal","","no",""
"JsIf_ng8em-qYGANiVMitkA_k92Lc4C6d412I0IW8eU8DkPOgwa7xKUpSjHOpPsl","2021-11-07 15:19:36","2021-11-07 15:20:35","2021-11-07 15:20:35","","7791","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","maybe","1985","female","","black","","degree_associate","employed_under40","detached","","rent","","4","very_liberal","","no",""
"ned_15YaNp5WKenvQdfXJ7xB_ZzYg04iZe53uzKp2hOz3VyXzwL21p2Lo6z-Ob2q","2021-11-07 15:19:58","2021-11-07 15:22:19","2021-11-07 15:22:19","","6077","hev, phev","phev, bev","not_sure","1","Gasoline","","driveway","","3","maybe","maybe","1979","female","","white","","degree_associate","employed_under40","detached","","own","","5 or more","moderate","","yes",""
"gjQZXX3__ta9Li34MDwtTCf3baE3N1f6c1JOKIwBBTRAxHlp9FUlfNlX2LJhMr0T","2021-11-07 15:25:38","2021-11-07 15:28:10","2021-11-07 15:28:10","","8933","hev","phev","not_sure","1","Gasoline","","driveway","","2","probablyYes","maybe","1981","female","","white","","college_some","employed_under40","detached","House","own","","3","moderate","","no","None"
"tFOM9L9sN_-6GNF3elfVxNv63wZM9GNfr0hwk5pvtcWEZML16LyUkHjo2rLku54O","2021-11-07 15:41:14","2021-11-07 15:42:55","2021-11-07 15:42:55","","4534","hev","phev, bev","not_sure","1","Gasoline","","shared_lot","","3","definitelyNot","definitelyNot","1966","female","","white","","hs","retired","apartment","","rent","","1","very_conservative","","no","Nope I'm good "
"0rIWcAGRi8tUgn4U6nZXzeilhbP9aBxeB1Mr85lzedK7K5mSjt1AUmiknrocJxxp","2021-11-07 15:44:25","2021-11-07 15:46:16","2021-11-07 15:46:16","","766","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","SFH","","2","definitelyNot","definitelyNot","1949","female","","white","","college_some","retired","detached","","own","","1","very_conservative","","no",""
"SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE","2021-11-07 15:59:22","2021-11-07 16:01:57","2021-11-07 16:01:58","","4099","hev","phev, bev","not_sure","1","Gasoline","","shared_lot","","3","probablyNot","maybe","1951","male","","white","","college_some","retired","apartment","","rent","","1","liberal","","no","Nothing more to say "
"e7zHJrTnciU4xdpHXV44PjQtXePqppH5TYoAAp904HHmkWwyQqEO8wZoDsW9FADA","2021-11-07 16:16:29","2021-11-07 16:17:39","2021-11-07 16:17:39","","6916","hev","phev, bev","not_sure","1","Gasoline","","shared_lot","","2","maybe","probablyNot","1966","female","","white","","college_some","employed_under40","apartment","","own","","1","moderate","","no",""
"fis33wozVFBVLpd-FtGFT_OdM9R_XvWibnNyKeD99U029RPwRqzh3DVJyXVuzvgC","2021-11-07 16:25:21","2021-11-07 16:28:00","2021-11-07 16:28:00","","5871","hev","bev","not_sure","1","Gasoline","","driveway","","3","probablyYes","probablyYes","1949","female","","white","","college_some","retired","detached","","own","","2","liberal","","no","None"
"dwLRc4Rb0evvmtv72gcHMJfFM9GIJiwgS_M0P_zT33FdrYGh4nrZukoufBQVOFMi","2021-11-07 16:53:30","2021-11-07 16:55:18","2021-11-07 16:55:18","","944","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","3","definitelyNot","probablyNot","1971","male","","white","","college_some","disabled","detached","","own","","1","moderate","","no",""
"u0Ni8p7g7qWP5XQUIBs9Zp5L8VAF_duq8o7Bm77znbf-Bv_T63z1UH_MT7xwCWru","2021-11-07 17:34:46","2021-11-07 17:39:06","2021-11-07 17:39:06","","8838","hev, phev","hev, phev, bev","not_sure","2","Gasoline","","driveway","","3","maybe","definitelyNot","1944","female","","white","","vocational","retired","detached","","own","","2","conservative","","no","My purchase of an electric vehicle would depend on affordably."
"coEweY9_XMMJzjkvx0xJyG3bNVqIjICsSsSsu3eXYozW02-o6gLqggABTXjekd5T","2021-11-07 17:36:59","2021-11-07 17:39:34","2021-11-07 17:39:34","","5697","phev","bev","not_sure","2","Gasoline","","driveway","","2","maybe","probablyNot","1954","female","","white","","hs","retired","detached","","own","","2","moderate","","no","nothing to add"
"BzYXRTzymCPAJQScWxWgf65ZUuszWcBwPPvlJCMLSaQXlCg4ugquAjqCMp-e-vgE","2021-11-07 17:42:05","2021-11-07 17:45:00","2021-11-07 17:45:00","","3812","hev, phev","phev, bev","not_sure","1","Gasoline","","street, driveway, SFH","","2","probablyNot","probablyNot","1953","male","","white","","hs","retired","detached","","own","","3","moderate","","no",""
"ggPQ3O3VhgfHUEqEXWUJgZa1Jgqi5PVVAObVWZABHo3AvYCQvOfve_CdJYjpvDt7","2021-11-07 17:59:38","2021-11-07 18:03:28","2021-11-07 18:03:28","","2688","hev","hev, phev, bev","not_sure","1","Gasoline","","street, driveway, shared_lot","","3","probablyYes","maybe","1951","female","","white","","degree_bs","retired","apartment","","rent","","1","moderate","","yes","Good survey that makes one think.A very interesting survey."
"VpUmaFCDVsqPYo7sIOBFaaZSy1bl6NDhnnx-DJtCPPW4Awodw9jAztzDWqmI-1lN","2021-11-07 18:06:17","2021-11-07 18:07:45","2021-11-07 18:07:45","","1927","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","probablyNot","definitelyNot","1954","other","","white","","hs","disabled","detached","","own","","2","moderate","","no",""
"XiukuNEIAVvuaKLTmpHO6YrX3qhKCs_ALE3LbVgkD1KSokhdAB7KZHKxYRf4dZ4V","2021-11-07 18:17:40","2021-11-07 18:20:23","2021-11-07 18:20:23","","9152","hev","phev, bev","not_sure","1","Gasoline","","driveway","","3","definitelyYes","maybe","1954","other","","white","","college_some","retired","detached","","own","","3","moderate","","no",""
"ycGuWg3ydEnd3U3H3znTSjJugEPU37B-BK7vOnXP91CXcNBuFXzsKNmjXbtpPqYF","2021-11-07 18:26:16","2021-11-07 18:29:31","2021-11-07 18:29:31","","2942","hev, phev","phev, bev","not_sure","0","","","street","","2","definitelyNot","probablyNot","1950","male","","white, pacific","","college_some","retired","apartment","","rent","","1","liberal","","no",""
"2RetUmosRO6h8fPwXmNdw2hcfCOZC5cbt9cIYdR0djrlz_LMl7Dl1BxGPrPOVxz-","2021-11-07 18:49:47","2021-11-07 18:53:34","2021-11-07 18:53:34","","9651","hev","hev, phev, bev","2500","2","Gasoline","","driveway","","2","maybe","definitelyNot","1953","male","","white","","degree_associate","retired","mobile","","own","","2","conservative","","no","Very good explanations on tax credit vs tax deductions!"
"BJpG4wpzlbhifNxIOhBSNpW01UTHGeFITqP7yIuL4Bi1UC255j9QZLdSl6WTF_ZU","2021-11-07 19:00:46","2021-11-07 19:03:44","2021-11-07 19:03:44","","8850","hev, phev","phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","definitelyNot","1947","female","","white","","vocational","retired","detached","","own","","1","moderate","","no","no"
"hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ","2021-11-07 19:08:23","2021-11-07 19:10:45","2021-11-07 19:10:45","","4027","hev","hev, phev, bev","5000","3","Gasoline","","SFH","","2","maybe","maybe","1951","male","","white","","degree_bs","retired","detached","","own","","3","moderate","","no",""
"dDIxcUbwaro0PGwPO9nnFNdyFF90eqt8xfv0sgY8QOfxAwRGYWUAR92fK9ctHSVl","2021-11-07 19:14:13","2021-11-07 19:17:33","2021-11-07 19:17:33","","3667","hev","hev","not_sure","1","Gasoline","","shared_lot","","3","maybe","maybe","1945","female","","white","","hs","retired","condo","","own","","1","moderate","","yes",""
"xrpTsCmevZaqkNy5VBFR9THXEy5ddxiOSzrIDl9kAwuEX3ntDvcsgOUjO6ry74MH","2021-11-07 19:21:16","2021-11-07 19:23:12","2021-11-07 19:23:12","","228","phev","hev, phev, bev","not_sure","1","Gasoline","","driveway, SFH","","2","maybe","probablyNot","1951","female","","white","","degree_associate","retired","detached","","own","","1","conservative","","no",""
"1YVVIwVPh7ctiuBYGgxCicm9aTcmPC8r3gzidNuEekzHNzDHGf0-xCE3HkQCDAeM","2021-11-07 19:27:46","2021-11-07 19:29:32","2021-11-07 19:29:32","","4227","phev","hev, phev, bev","7500","1","Gasoline","","SFH","","2","definitelyNot","definitelyNot","1952","female","","white","","degree_md","retired","detached","","rent","","1","very_conservative","","no",""
"qgjJ-_CdW7N5Htkz0T8UWpbH1jAIXlf3pIZOiHIsyb2OmfoBILe2N7_LZDgPLT-1","2021-11-07 19:29:09","2021-11-07 19:31:19","2021-11-07 19:31:19","","3364","hev","phev","not_sure","1","Gasoline","","shared_lot","","2","maybe","probablyNot","1947","female","","black","","degree_associate","retired","townhome","","own","","1","liberal","","no",""
"wiqKcJDbDDjnbLAsj31CyC869n7zqjd9d4xoxaedEBrTvI4_bqxjMrcRLMMiKur0","2021-11-07 19:32:44","2021-11-07 19:34:26","2021-11-07 19:34:26","","9501","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","probablyNot","definitelyNot","1952","female","","white","","college_some","retired","detached","","own","","1","conservative","","no",""
"lxQDXD2zZolWdMdEtQhz11F9zjmi8uCjJkBQ9Imwuln0Q2hIpis1yrgOTvPKTnPS","2021-11-07 19:44:43","2021-11-07 19:46:17","2021-11-07 19:46:17","","6629","","","not_sure","1","Gasoline","","street","","2","probablyNot","definitelyNot","1954","female","","","black","college_some","not_employed_yes_looking","detached","","own","","1","very_conservative","","no",""
"PHaKUE2uEYhigNe61iMgGPqB-PAml6ga1gCDyLpPwv5sx_HDhSQs8KRvNH19B0SW","2021-11-07 20:19:48","2021-11-07 20:21:21","2021-11-07 20:21:21","","2087","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway, SFH","","2","definitelyNot","definitelyNot","1955","female","","white","","college_some","retired","detached","","own","","1","liberal","","yes","I enjoyed taking this survey."
"ydr3kve2jkwd1uy8sZmmpizcifjcpw0OfMexfWNRfjWTuk2_Tl5_JzHqowc7YrjW","2021-11-07 20:22:34","2021-11-07 20:26:50","2021-11-07 20:26:50","","6773","hev, phev","phev, bev","not_sure","1","Gasoline","","shared_lot","","2","maybe","probablyNot","1955","male","","white","","degree_associate","retired","detached","","own","","2","conservative","","no","none."
"J0ft1hnB9DzvSdIexDAwvLjgdvOl5Lywc4mkrdom8R4j6sEnY4AYoDdXw043Kg3-","2021-11-07 20:32:23","2021-11-07 20:33:47","2021-11-07 20:33:47","","2731","hev","hev","not_sure","1","Gasoline","","driveway","","2","definitelyYes","maybe","1955","male","","white","","degree_bs","retired","detached","","own","","2","very_liberal","","yes",""
"BT2NF2PoLimek6PEcd1X5pVPRz20C5ouHZQFDTlfCZuHvBwdUiGOF6g1SOba6Z9A","2021-11-07 20:32:47","2021-11-07 20:36:44","2021-11-07 20:36:44","","9128","hev, phev","hev, phev","5000","1","Gasoline","","driveway","","2","probablyYes","probablyNot","1944","male","","white","","degree_md","retired","detached","","own","","1","conservative","","no",""
"D8hzgeY8V4I4deAp1gNXuaBk10IV9MeiV8Snj2dFi_VCLQv0Ss11OiAfQdq5QnAV","2021-11-07 20:38:12","2021-11-07 20:40:12","2021-11-07 20:40:13","","6536","hev","phev, bev","2500","1","Gasoline","","shared_lot","","2","probablyYes","probablyNot","1950","female","","white","","hs","retired","apartment","","rent","","2","liberal","","yes","Fun survey and very interesting "
"Z2JooIojnn1t8-LYhuULaqE57ZKbmlPC3dbLQBu6_s_SsRI-HUTBvQkBXx95p_DI","2021-11-07 20:38:27","2021-11-07 20:40:34","2021-11-07 20:40:35","","1548","","","not_sure","1","Gasoline","","driveway, SFH","","1","maybe","maybe","1947","male","","white","","degree_associate","retired","condo","","own","","1","moderate","","yes",""
"CPQwUousMwPJr0sRECZbq4NkTeS52RAt9fzap0zwgsazaDJZeshuh2A-WQudEilW","2021-11-07 20:41:37","2021-11-07 20:43:19","2021-11-07 20:43:19","","9530","hev","phev","not_sure","2","Gasoline","","driveway, SFH","","2","probablyYes","definitelyNot","1996","female","","white, native","","college_some","employed_under40","detached","","rent","","3","moderate","","yes",""
"Fo9C0Gp5-TPYhRe_s-UaC5LdM0n3hyJOu0s_ZzZeLhm0hhKXQevj8JXOvcC5-E77","2021-11-07 20:41:58","2021-11-07 20:44:00","2021-11-07 20:44:00","","9996","hev","phev","not_sure","1","Gasoline","","shared_lot","","3","definitelyNot","definitelyNot","1952","male","","white","","college_some","retired","apartment","","rent","","3","very_conservative","","no",""
"angAJbINzxkeJv8JLdQlNNuS0jsMBBWooEVLvpsH-eHfL1JvA5WhQt6i6cZlx4nj","2021-11-07 20:59:28","2021-11-07 21:01:08","2021-11-07 21:01:08","","4833","hev","phev","2500","3","Plug-In Hybrid","","shared_garage","","2","definitelyNot","probablyNot","1980","male","","white","","degree_ms","student","apartment","","own","","4","liberal","","yes","all was ok"
"xNdFEyJKp64SzKXsOBcm48HQicC_frEdzm9w2enI8CuEKE62-xOirPKD0NdY41za","2021-11-07 20:59:34","2021-11-07 21:01:55","2021-11-07 21:01:55","","5189","hev, phev","phev","not_sure","2","Gasoline","","SFH, shared_lot","","2","probablyYes","probablyNot","1955","female","","white","","degree_bs","retired","townhome","","own","","2","liberal","","no",""
"TmvLre_CW-zBO0xXHQALhEN9kdSep7Xn-Y_dHZmu_rGyIaSee7wOqz-25pNg6yO9","2021-11-07 21:04:31","2021-11-07 21:07:35","2021-11-07 21:07:35","","1367","hev","phev","not_sure","1","Gasoline","","SFH","","2","maybe","maybe","1953","female","","white","","hs","retired","detached","","own","","1","moderate","","no","none"
"hSHuToYuCNILkFaImmbHL8VGD21yB2-fteGfH_mYWuEeQgmgcurDEDL_ysJqkHDB","2021-11-07 21:07:25","2021-11-07 21:09:56","2021-11-07 21:09:56","","9536","hev","hev, phev, bev","not_sure","2","Gasoline","","driveway, SFH","","2","maybe","probablyNot","1947","male","","white","","college_some","retired","detached","","own","","1","moderate","","no",""
"7vc1WRKl5hwnkTJlXoaNQ9wXVr5ljH2kToKjWHxIReCH2Bqa94zMo-zZkczl4wH_","2021-11-07 21:11:32","2021-11-07 21:15:16","2021-11-07 21:15:16","","5620","hev","hev, phev, bev","not_sure","1","Gasoline","","street, driveway, SFH","","3","maybe","definitelyNot","1953","female","","white, native","","hs","retired","detached","","own","","2","moderate","","no","Actually it was very understandable and easy to complete.  If it gives you what you need, I don't see anything that needs changing."
"V3xJLm2KY3pbbd18G0WCyux5tpJCcbN0HyJfPBoAdJLKMEn351urbdu1yU5ZFouL","2021-11-07 21:17:49","2021-11-07 21:20:01","2021-11-07 21:20:01","","7618","hev","hev","10000","1","Gasoline","","driveway","","2","definitelyNot","definitelyYes","1968","female","","hispanic","","hs","retired","detached","","own","","1","liberal","","no",""
"89tHDfPQZOhGhJWqprbafOl2KRl_vOjYHGtDg3mAPQtcY_iz402XJjGcWjOY9rbp","2021-11-07 21:29:25","2021-11-07 21:32:39","2021-11-07 21:32:39","","4475","hev, phev","phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","probablyNot","1953","male","","white","","degree_associate","retired","detached","","own","","2","conservative","","no","No opinion"
"uPwMEW4xZ9rBjiWLY8rA5TocpqCS7T4vmYjh-77YQNsmcurMXBC3VKNf3krkj_EQ","2021-11-07 21:33:59","2021-11-07 21:35:33","2021-11-07 21:35:33","","7786","hev","phev","not_sure","1","Gasoline","","street, driveway, SFH","","2","definitelyNot","definitelyYes","1980","female","","white","","college_some","employed_over40","townhome","","rent","","4","moderate","","no",""
"oWLzg4kCuLen7MYPu84QiZYl6kQLt-bkQA2jTF9IkAKOvHzzYx0PlEW8I03RGZW6","2021-11-07 21:37:31","2021-11-07 21:41:27","2021-11-07 21:41:27","","3493","hev","phev, bev","not_sure","1","Gasoline","","SFH","","2","maybe","maybe","1952","male","","asian","","degree_ms","employed_under40","detached","","own","","1","conservative","","yes",""
"isRsvXTQVuUSbIk0p4LQHThnyMsWI4yE6GKRw2aAQHqgMtD9R2U-pB2JLfjH-i8q","2021-11-07 21:43:27","2021-11-07 21:48:37","2021-11-07 21:48:37","","8458","phev, bev","phev, bev","not_sure","1","Hybrid","","street, driveway, SFH","","3","maybe","definitelyNot","1944","female","","white","","college_some","retired","detached","","own","","1","very_conservative","","no",""
"Ybl-wLsZTs-4Q0ucvAtWNj9pvoA-AP2RgT6eU-NMtgbu7aXtKKjgRbUVoEgB_KlE","2021-11-07 21:56:46","2021-11-07 21:58:17","2021-11-07 21:58:17","","5929","hev, phev","phev, bev","5000","1","Hybrid","","shared_lot","","2","probablyYes","probablyYes","1952","female","","white","","college_some","employed_under40","apartment","","rent","","1","very_liberal","","no",""
"R_uKAjTIbHIH-B0xtIeOR2nWTVcK48chwOdNWm_NM4gPVPio1WgKlzD04Ln-4wfK","2021-11-07 22:04:44","2021-11-07 22:06:41","2021-11-07 22:06:41","","8946","bev","bev","1000","1","Gasoline","","driveway","","2","definitelyYes","definitelyYes","1984","male","","black","","hs","employed_over40","apartment","","rent","","1","very_conservative","","yes","It very easy"
"VnGGhxePRW5iH4-KpPfycsOdoIs23MpKgK2xk8n-ZBJHLMrb6mrR2eWkGTRULQUk","2021-11-07 22:05:10","2021-11-07 22:07:45","2021-11-07 22:07:45","","387","hev, phev","phev, bev","7500","2","Gasoline","","driveway","","2","maybe","maybe","1959","female","","white","","degree_associate","retired","mobile","","own","","3","moderate","","no",""
"HQxkuvNxsKr4EsdhN-kVEi8bdw6-zvqdPphJWfvwvtfVZCtj7Mr22ZTjP0me_Qc0","2021-11-07 22:30:14","2021-11-07 22:33:11","2021-11-07 22:33:11","","7009","hev","hev, phev, bev","not_sure","1","Gasoline","","shared_lot","","2","maybe","probablyNot","1955","female","","white","","degree_bs","retired","condo","","own","","1","conservative","","no","Good survey"
"JBi7S-pBZM0LnwHX_5qULL8N40hiupPUtZlBOBwr1rMwt-1wE9aU_DZozS5NOjcW","2021-11-07 22:31:08","2021-11-07 22:33:11","2021-11-07 22:33:11","","5053","hev","phev","not_sure","2","Gasoline","","SFH","","2","probablyNot","probablyNot","1944","female","","white","","hs","retired","detached","","own","","2","moderate","","yes",""
"yz5mDnZB9_M5wqtpkKhohIhbwWtNKR15hyyD9LRY_vqofKZ2mz2tPMbZxDiH91Uf","2021-11-07 22:31:28","2021-11-07 22:33:29","2021-11-07 22:33:29","","7591","hev","phev","not_sure","0","","","shared_lot","","2","maybe","maybe","1958","female","","white","","degree_associate","retired","apartment","","rent","","1","liberal","","no",""
"hVQt6_BtKzRTUKm7DHODuJqnRsxb-lds87h7WLutYWrR8WyJxoHJqXYVmLbSzmEc","2021-11-07 22:34:09","2021-11-07 22:36:16","2021-11-07 22:36:16","","3482","hev","hev, phev, bev","not_sure","2","Gasoline","","SFH","","2","definitelyNot","definitelyNot","1946","female","","white","","hs","retired","detached","","own","","2","moderate","","no",""
"utOTRW0aKDbI7WMM0PDRwk-cSnKnK7TOxYmLc5AriHG3hQFi_bSzLRvSrMawI-4G","2021-11-07 22:34:37","2021-11-07 22:36:45","2021-11-07 22:36:45","","1512","hev","hev, phev, bev","not_sure","2","Gasoline","","driveway","","2","maybe","probablyNot","1962","female","","white","","college_some","not_employed_not_looking","detached","","own","","2","prefer_not_say","","yes",""
"TIJSYUPTtv6rRdIFvvMS0HkQJbZstLdY5k5sb_e-kcDsCYl02-tPf61U1n-NwZBr","2021-11-07 22:45:16","2021-11-07 22:51:07","2021-11-07 22:51:07","","2422","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","probablyNot","1981","female","","native","","college_some","not_employed_yes_looking","detached","","prefer_not_say","Rent to own","2","prefer_not_say","I want policy and canidates with an open upfront plan for the priority problem areas on budget and economy, school and healthcare. That's more important than liberal, conservative, democrats and republicans ","no",""
"gGai3OfZXLSQSM00SvIzjXbBMsf2uniTEy3NoT94jogSr3wJlrZ6zNRKblbJDPEi","2021-11-07 22:48:48","2021-11-07 22:50:30","2021-11-07 22:50:30","","949","hev","phev","not_sure","1","Gasoline","","shared_lot","","2","maybe","maybe","1964","female","","white","","degree_bs","employed_under40","condo","","own","","1","liberal","","no","No comment"
"tNmzglqfl8XZb57Y1eFRo8t1-mlV6AO59tNeNc0jvrRA42nm5oWKICoXS22JJqLh","2021-11-07 22:52:24","2021-11-07 22:55:15","2021-11-07 22:55:15","","5303","hev","phev, bev","not_sure","1","Gasoline","","driveway, SFH","","2","maybe","maybe","1955","male","","white","","college_some","retired","detached","","own","","1","very_conservative","","no",""
"Q28bqkMz249XbO_3aimKXV7-Xh85_-2hHv0LEMBPKbXVTFqNdqOvDuxaAozEDWb9","2021-11-07 23:13:13","2021-11-07 23:15:07","2021-11-07 23:15:07","","3663","phev","phev","5000","1","Gasoline","","SFH","","2","probablyYes","probablyYes","1953","female","","white","","degree_bs","retired","detached","","own","","2","moderate","","no","bigger print needed"
"FvEOwFR1c6OU7oYdvRgdpyjKknGQIUkkrL2wdDrdew491YML35dRsNNoF0-G99nj","2021-11-07 23:20:00","2021-11-07 23:26:07","2021-11-07 23:26:07","","3553","hev, phev, bev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","3","maybe","maybe","1953","female","","white","","hs","retired","detached","","own","","3","very_conservative","","no","innovating
fun
interesting
informative
awesome survey"
